0	0	0
0.01	-1.16334e-20	-1.88401e-38
0.02	-3.84232e-20	-5.79134e-38
0.03	-9.23332e-20	-1.31694e-37
0.04	-1.75504e-19	-2.38391e-37
0.05	-2.85761e-19	-3.50138e-37
0.06	-4.23841e-19	-5.08441e-37
0.07	-5.92399e-19	-6.5258e-37
0.08	-7.88615e-19	-8.05579e-37
0.09	-1.00875e-18	-9.54768e-37
0.1	-1.2553e-18	-1.0323e-36
0.11	-1.52849e-18	-1.10931e-36
0.12	-1.83349e-18	-1.2843e-36
0.13	-2.16846e-18	-1.45441e-36
0.14	-2.53264e-18	-1.50065e-36
0.15	-2.92364e-18	-1.52182e-36
0.16	-3.33783e-18	-1.51761e-36
0.17	-3.7745e-18	-1.47553e-36
0.18	-4.23559e-18	-1.43336e-36
0.19	-4.72262e-18	-1.57067e-36
0.2	-5.23468e-18	-1.90986e-36
0.21	-5.76704e-18	-2.21624e-36
0.22	-6.324e-18	-2.51621e-36
0.23	-6.89884e-18	-3.04479e-36
0.24	-7.49366e-18	-3.83837e-36
0.25	-8.10687e-18	-4.65105e-36
0.26	-8.72653e-18	-5.69162e-36
0.27	-9.35794e-18	-6.68921e-36
0.28	-9.99434e-18	-7.59082e-36
0.29	-1.06524e-17	-8.14741e-36
0.3	-1.13298e-17	-9.0357e-36
0.31	-1.20232e-17	-1.02966e-35
0.32	-1.27336e-17	-1.15005e-35
0.33	-1.34572e-17	-1.23156e-35
0.34	-1.41996e-17	-1.31166e-35
0.35	-1.49539e-17	-1.39415e-35
0.36	-1.57172e-17	-1.52339e-35
0.37	-1.64836e-17	-1.70349e-35
0.38	-1.72624e-17	-1.8862e-35
0.39	-1.80569e-17	-2.06828e-35
0.4	-1.88677e-17	-2.2553e-35
0.41	-1.96861e-17	-2.44108e-35
0.42	-2.05119e-17	-2.6305e-35
0.43	-2.1347e-17	-2.8075e-35
0.44	-2.21913e-17	-2.92492e-35
0.45	-2.30434e-17	-3.02856e-35
0.46	-2.38984e-17	-3.1283e-35
0.47	-2.47588e-17	-3.21879e-35
0.48	-2.56241e-17	-3.30651e-35
0.49	-2.64897e-17	-3.38369e-35
0.5	-2.73551e-17	-3.47253e-35
0.51	-2.82166e-17	-3.63409e-35
0.52	-2.90807e-17	-3.78513e-35
0.53	-2.99441e-17	-3.85278e-35
0.54	-3.08011e-17	-3.90976e-35
0.55	-3.16543e-17	-3.97369e-35
0.56	-3.25004e-17	-4.05193e-35
0.57	-3.3352e-17	-4.20011e-35
0.58	-3.4208e-17	-4.28721e-35
0.59	-3.50624e-17	-4.36577e-35
0.6	-3.59127e-17	-4.45016e-35
0.61	-3.67658e-17	-4.51463e-35
0.62	-3.7625e-17	-4.49311e-35
0.63	-3.84778e-17	-4.45923e-35
0.64	-3.93265e-17	-4.42296e-35
0.65	-4.01699e-17	-4.38529e-35
0.66	-4.10092e-17	-4.24497e-35
0.67	-4.18489e-17	-3.98956e-35
0.68	-4.2686e-17	-3.72952e-35
0.69	-4.35096e-17	-3.5562e-35
0.7	-4.43261e-17	-3.38705e-35
0.71	-4.51389e-17	-3.22155e-35
0.72	-4.59362e-17	-3.13249e-35
0.73	-4.67198e-17	-3.04396e-35
0.74	-4.7501e-17	-2.94133e-35
0.75	-4.82657e-17	-2.73242e-35
0.76	-4.90278e-17	-2.39352e-35
0.77	-4.97808e-17	-2.02456e-35
0.78	-5.05145e-17	-1.55487e-35
0.79	-5.12363e-17	-1.19571e-35
0.8	-5.19471e-17	-9.3076e-36
0.81	-5.26498e-17	-6.65756e-36
0.82	-5.33342e-17	-3.75386e-36
0.83	-5.40189e-17	-6.67828e-37
0.84	-5.46944e-17	3.45927e-36
0.85	-5.53587e-17	6.5235e-36
0.86	-5.60081e-17	9.5367e-36
0.87	-5.6653e-17	1.24488e-35
0.88	-5.7293e-17	1.54061e-35
0.89	-5.79178e-17	1.82966e-35
0.9	-5.85363e-17	2.12287e-35
0.91	-5.91432e-17	2.41862e-35
0.92	-5.9741e-17	2.82018e-35
0.93	-6.03217e-17	3.25803e-35
0.94	-6.08928e-17	3.68847e-35
0.95	-6.145e-17	4.12907e-35
0.96	-6.19905e-17	4.59785e-35
0.97	-6.2514e-17	5.04788e-35
0.98	-6.30254e-17	5.38285e-35
0.99	-6.35282e-17	5.84089e-35
1	-6.40125e-17	6.20303e-35
1.01	-6.44878e-17	6.54211e-35
1.02	-6.49527e-17	6.872e-35
1.03	-6.54046e-17	7.22929e-35
1.04	-6.58451e-17	7.56814e-35
1.05	-6.62718e-17	7.79594e-35
1.06	-6.66816e-17	8.03228e-35
1.07	-6.70721e-17	8.17269e-35
1.08	-6.7443e-17	8.42817e-35
1.09	-6.77976e-17	8.58964e-35
1.1	-6.8148e-17	8.60265e-35
1.11	-6.8483e-17	8.49955e-35
1.12	-6.881e-17	8.39059e-35
1.13	-6.91316e-17	8.14539e-35
1.14	-6.94434e-17	7.89435e-35
1.15	-6.97444e-17	7.54903e-35
1.16	-7.00319e-17	7.19867e-35
1.17	-7.03173e-17	6.71112e-35
1.18	-7.05941e-17	6.24088e-35
1.19	-7.08581e-17	5.80041e-35
1.2	-7.11122e-17	5.45672e-35
1.21	-7.13532e-17	5.27284e-35
1.22	-7.15777e-17	5.2646e-35
1.23	-7.1783e-17	5.41657e-35
1.24	-7.19674e-17	5.64669e-35
1.25	-7.21393e-17	5.76785e-35
1.26	-7.22988e-17	5.82437e-35
1.27	-7.2447e-17	5.91024e-35
1.28	-7.25889e-17	6.0525e-35
1.29	-7.27164e-17	6.13748e-35
1.3	-7.28294e-17	6.24507e-35
1.31	-7.29302e-17	6.33863e-35
1.32	-7.30214e-17	6.29331e-35
1.33	-7.31071e-17	6.17156e-35
1.34	-7.31837e-17	5.99159e-35
1.35	-7.32498e-17	5.74331e-35
1.36	-7.33039e-17	5.42229e-35
1.37	-7.3343e-17	5.10505e-35
1.38	-7.33608e-17	4.81946e-35
1.39	-7.33663e-17	4.55156e-35
1.4	-7.33575e-17	4.36027e-35
1.41	-7.33382e-17	4.12013e-35
1.42	-7.33045e-17	3.88695e-35
1.43	-7.3261e-17	3.60816e-35
1.44	-7.32105e-17	3.32888e-35
1.45	-7.31443e-17	3.05265e-35
1.46	-7.30714e-17	2.83406e-35
1.47	-7.29921e-17	2.62625e-35
1.48	-7.29051e-17	2.43078e-35
1.49	-7.28081e-17	2.31165e-35
1.5	-7.27038e-17	2.27155e-35
1.51	-7.25876e-17	2.18397e-35
1.52	-7.24633e-17	2.11346e-35
1.53	-7.23327e-17	2.12196e-35
1.54	-7.21942e-17	2.14443e-35
1.55	-7.20497e-17	2.18348e-35
1.56	-7.19008e-17	2.23859e-35
1.57	-7.17431e-17	2.30074e-35
1.58	-7.15735e-17	2.37044e-35
1.59	-7.13933e-17	2.452e-35
1.6	-7.12046e-17	2.48344e-35
1.61	-7.10071e-17	2.44723e-35
1.62	-7.07975e-17	2.33393e-35
1.63	-7.05788e-17	2.16397e-35
1.64	-7.03483e-17	2.04943e-35
1.65	-7.01116e-17	1.89416e-35
1.66	-6.98691e-17	1.72109e-35
1.67	-6.96187e-17	1.48799e-35
1.68	-6.93593e-17	1.307e-35
1.69	-6.90928e-17	1.07704e-35
1.7	-6.88237e-17	8.45537e-36
1.71	-6.85498e-17	6.3399e-36
