0	0	0
0.01	0.000701746	-6.16398e-10
0.02	0.000948015	-8.07044e-10
0.03	0.00139329	-1.16826e-09
0.04	0.00195449	-1.6269e-09
0.05	0.00260442	-2.15949e-09
0.06	0.0033286	-2.75372e-09
0.07	0.00411763	-3.40165e-09
0.08	0.00496468	-4.09757e-09
0.09	0.00586451	-4.8371e-09
0.1	0.00681283	-5.61668e-09
0.11	0.00780608	-6.43335e-09
0.12	0.0088412	-7.28458e-09
0.13	0.00991551	-8.16816e-09
0.14	0.0110267	-9.08212e-09
0.15	0.0121725	-1.00247e-08
0.16	0.0133511	-1.09944e-08
0.17	0.0145607	-1.19896e-08
0.18	0.0157997	-1.30091e-08
0.19	0.0170666	-1.40516e-08
0.2	0.0183599	-1.51159e-08
0.21	0.0196784	-1.6201e-08
0.22	0.0210207	-1.73059e-08
0.23	0.0223858	-1.84295e-08
0.24	0.0237725	-1.9571e-08
0.25	0.0251798	-2.07294e-08
0.26	0.0266066	-2.19041e-08
0.27	0.0280519	-2.3094e-08
0.28	0.0295149	-2.42986e-08
0.29	0.0309947	-2.55171e-08
0.3	0.0324903	-2.67486e-08
0.31	0.034001	-2.79927e-08
0.32	0.035526	-2.92486e-08
0.33	0.0370644	-3.05156e-08
0.34	0.0386156	-3.17933e-08
0.35	0.0401788	-3.30808e-08
0.36	0.0417532	-3.43778e-08
0.37	0.0433383	-3.56835e-08
0.38	0.0449333	-3.69975e-08
0.39	0.0465375	-3.83192e-08
0.4	0.0481504	-3.96481e-08
0.41	0.0497713	-4.09837e-08
0.42	0.0513995	-4.23254e-08
0.43	0.0530346	-4.36728e-08
0.44	0.0546759	-4.50254e-08
0.45	0.0563228	-4.63827e-08
0.46	0.0579748	-4.77443e-08
0.47	0.0596313	-4.91098e-08
0.48	0.0612918	-5.04785e-08
0.49	0.0629557	-5.18503e-08
0.5	0.0646227	-5.32245e-08
0.51	0.066292	-5.46008e-08
0.52	0.0679633	-5.59788e-08
0.53	0.069636	-5.73581e-08
0.54	0.0713097	-5.87383e-08
0.55	0.0729839	-6.01189e-08
0.56	0.0746582	-6.14997e-08
0.57	0.076332	-6.28801e-08
0.58	0.0780049	-6.426e-08
0.59	0.0796765	-6.56388e-08
0.6	0.0813464	-6.70163e-08
0.61	0.0830141	-6.83921e-08
0.62	0.0846792	-6.97658e-08
0.63	0.0863413	-7.11372e-08
0.64	0.088	-7.25057e-08
0.65	0.0896549	-7.38713e-08
0.66	0.0913056	-7.52334e-08
0.67	0.0929518	-7.65919e-08
0.68	0.0945929	-7.79464e-08
0.69	0.0962288	-7.92965e-08
0.7	0.097859	-8.0642e-08
0.71	0.0994831	-8.19826e-08
0.72	0.101101	-8.3318e-08
0.73	0.102712	-8.4648e-08
0.74	0.104316	-8.59721e-08
0.75	0.105912	-8.72902e-08
0.76	0.107501	-8.86021e-08
0.77	0.109082	-8.99073e-08
