0	0	0
0.01	4.56721e-07	-3.76465e-13
0.02	2.20189e-06	-1.80206e-12
0.03	6.11633e-06	-5.00968e-12
0.04	1.26651e-05	-1.03834e-11
0.05	2.22944e-05	-1.82957e-11
0.06	3.54004e-05	-2.90791e-11
0.07	5.23407e-05	-4.30355e-11
0.08	7.34419e-05	-6.0442e-11
0.09	9.90042e-05	-8.15551e-11
0.1	0.000129305	-1.06613e-10
0.11	0.0001646	-1.35836e-10
0.12	0.000205127	-1.69431e-10
0.13	0.000251104	-2.07589e-10
0.14	0.000302732	-2.50487e-10
0.15	0.000360198	-2.98291e-10
0.16	0.000423673	-3.51154e-10
0.17	0.000493313	-4.09216e-10
0.18	0.000569263	-4.72609e-10
0.19	0.000651652	-5.41454e-10
0.2	0.000740598	-6.15859e-10
0.21	0.000836208	-6.95925e-10
0.22	0.000938576	-7.81742e-10
0.23	0.00104778	-8.73393e-10
0.24	0.00116391	-9.7095e-10
0.25	0.00128701	-1.07448e-09
0.26	0.00141713	-1.18403e-09
0.27	0.00155433	-1.29966e-09
0.28	0.00169864	-1.4214e-09
0.29	0.00185007	-1.54928e-09
0.3	0.00200864	-1.68334e-09
0.31	0.00217437	-1.82358e-09
0.32	0.00234724	-1.97002e-09
0.33	0.00252725	-2.12267e-09
0.34	0.00271438	-2.28151e-09
0.35	0.00290861	-2.44655e-09
0.36	0.00310991	-2.61775e-09
0.37	0.00331823	-2.79511e-09
0.38	0.00353353	-2.9786e-09
0.39	0.00375575	-3.16817e-09
0.4	0.00398484	-3.36379e-09
0.41	0.00422074	-3.56543e-09
0.42	0.00446336	-3.77302e-09
0.43	0.00471264	-3.98651e-09
0.44	0.00496849	-4.20584e-09
0.45	0.00523082	-4.43095e-09
0.46	0.00549955	-4.66177e-09
0.47	0.00577456	-4.89822e-09
0.48	0.00605577	-5.14023e-09
0.49	0.00634306	-5.38771e-09
0.5	0.00663632	-5.64058e-09
0.51	0.00693543	-5.89874e-09
0.52	0.00724028	-6.16211e-09
0.53	0.00755074	-6.43058e-09
0.54	0.00786669	-6.70405e-09
0.55	0.00818799	-6.98242e-09
0.56	0.00851451	-7.26559e-09
0.57	0.00884611	-7.55343e-09
0.58	0.00918265	-7.84584e-09
0.59	0.00952399	-8.1427e-09
0.6	0.00986998	-8.44389e-09
0.61	0.0102205	-8.7493e-09
0.62	0.0105753	-9.05878e-09
0.63	0.0109344	-9.37223e-09
0.64	0.0112975	-9.68951e-09
0.65	0.0116645	-1.00105e-08
0.66	0.0120352	-1.0335e-08
0.67	0.0124095	-1.0663e-08
0.68	0.0127873	-1.09943e-08
0.69	0.0131682	-1.13288e-08
0.7	0.0135523	-1.16662e-08
0.71	0.0139393	-1.20066e-08
0.72	0.014329	-1.23497e-08
0.73	0.0147213	-1.26954e-08
0.74	0.0151161	-1.30436e-08
0.75	0.0155131	-1.33941e-08
0.76	0.0159122	-1.37467e-08
0.77	0.0163133	-1.41014e-08
0.78	0.0167161	-1.4458e-08
0.79	0.0171205	-1.48163e-08
0.8	0.0175263	-1.51763e-08
0.81	0.0179333	-1.55376e-08
0.82	0.0183415	-1.59003e-08
0.83	0.0187506	-1.62641e-08
0.84	0.0191604	-1.6629e-08
0.85	0.0195709	-1.69947e-08
0.86	0.0199818	-1.73612e-08
0.87	0.0203929	-1.77282e-08
0.88	0.0208042	-1.80956e-08
0.89	0.0212154	-1.84634e-08
0.9	0.0216264	-1.88313e-08
0.91	0.022037	-1.91993e-08
0.92	0.0224471	-1.95671e-08
0.93	0.0228565	-1.99346e-08
0.94	0.0232651	-2.03017e-08
0.95	0.0236727	-2.06683e-08
0.96	0.0240792	-2.10342e-08
0.97	0.0244844	-2.13994e-08
0.98	0.0248881	-2.17635e-08
0.99	0.0252903	-2.21266e-08
1	0.0256908	-2.24885e-08
1.01	0.0260894	-2.2849e-08
1.02	0.026486	-2.32081e-08
1.03	0.0268805	-2.35656e-08
1.04	0.0272727	-2.39214e-08
1.05	0.0276625	-2.42753e-08
1.06	0.0280498	-2.46273e-08
1.07	0.0284345	-2.49773e-08
1.08	0.0288163	-2.5325e-08
1.09	0.0291953	-2.56705e-08
1.1	0.0295712	-2.60135e-08
1.11	0.029944	-2.6354e-08
1.12	0.0303136	-2.66919e-08
1.13	0.0306798	-2.7027e-08
1.14	0.0310425	-2.73593e-08
1.15	0.0314017	-2.76887e-08
1.16	0.0317571	-2.8015e-08
1.17	0.0321088	-2.83382e-08
1.18	0.0324566	-2.86582e-08
1.19	0.0328005	-2.89748e-08
1.2	0.0331402	-2.9288e-08
1.21	0.0334758	-2.95977e-08
1.22	0.0338072	-2.99039e-08
1.23	0.0341342	-3.02064e-08
1.24	0.0344568	-3.05051e-08
1.25	0.034775	-3.08e-08
1.26	0.0350885	-3.1091e-08
1.27	0.0353974	-3.1378e-08
1.28	0.0357017	-3.1661e-08
1.29	0.0360011	-3.19399e-08
1.3	0.0362957	-3.22146e-08
1.31	0.0365854	-3.2485e-08
1.32	0.0368701	-3.27512e-08
1.33	0.0371499	-3.3013e-08
1.34	0.0374245	-3.32704e-08
1.35	0.037694	-3.35233e-08
1.36	0.0379584	-3.37717e-08
1.37	0.0382175	-3.40156e-08
1.38	0.0384714	-3.42548e-08
1.39	0.03872	-3.44894e-08
1.4	0.0389633	-3.47193e-08
1.41	0.0392012	-3.49445e-08
1.42	0.0394337	-3.51649e-08
1.43	0.0396608	-3.53805e-08
1.44	0.0398824	-3.55913e-08
1.45	0.0400986	-3.57972e-08
1.46	0.0403092	-3.59983e-08
1.47	0.0405144	-3.61944e-08
1.48	0.040714	-3.63856e-08
1.49	0.040908	-3.65719e-08
1.5	0.0410965	-3.67532e-08
1.51	0.0412795	-3.69295e-08
1.52	0.0414569	-3.71008e-08
1.53	0.0416287	-3.72671e-08
1.54	0.0417949	-3.74285e-08
1.55	0.0419555	-3.75848e-08
1.56	0.0421106	-3.7736e-08
1.57	0.0422601	-3.78823e-08
1.58	0.042404	-3.80236e-08
1.59	0.0425424	-3.81598e-08
1.6	0.0426753	-3.8291e-08
1.61	0.0428026	-3.84172e-08
1.62	0.0429244	-3.85384e-08
1.63	0.0430407	-3.86546e-08
1.64	0.0431515	-3.87658e-08
1.65	0.0432569	-3.88721e-08
1.66	0.0433569	-3.89734e-08
1.67	0.0434514	-3.90698e-08
1.68	0.0435405	-3.91613e-08
1.69	0.0436243	-3.92478e-08
1.7	0.0437028	-3.93295e-08
1.71	0.043776	-3.94064e-08
1.72	0.0438439	-3.94784e-08
1.73	0.0439066	-3.95457e-08
1.74	0.0439641	-3.96081e-08
1.75	0.0440164	-3.96659e-08
1.76	0.0440637	-3.97189e-08
1.77	0.0441058	-3.97672e-08
1.78	0.0441429	-3.98109e-08
1.79	0.044175	-3.985e-08
1.8	0.0442022	-3.98846e-08
1.81	0.0442245	-3.99145e-08
1.82	0.0442419	-3.994e-08
1.83	0.0442545	-3.99611e-08
1.84	0.0442623	-3.99777e-08
1.85	0.0442655	-3.99899e-08
1.86	0.0442639	-3.99978e-08
1.87	0.0442578	-4.00015e-08
1.88	0.0442471	-4.00008e-08
1.89	0.0442318	-3.9996e-08
