0	0	0
0.01	2.9817e-18	6.38452e-21
0.02	3.98836e-18	8.52429e-21
0.03	5.82657e-18	1.19903e-20
0.04	8.13793e-18	1.58463e-20
0.05	1.08085e-17	1.98543e-20
0.06	1.37772e-17	2.51608e-20
0.07	1.70042e-17	3.18914e-20
0.08	2.04506e-17	3.99927e-20
0.09	2.40823e-17	4.85468e-20
0.1	2.78862e-17	5.66264e-20
0.11	3.18399e-17	6.49307e-20
0.12	3.59399e-17	7.26165e-20
0.13	4.01784e-17	8.05703e-20
0.14	4.4558e-17	8.87578e-20
0.15	4.90549e-17	9.61344e-20
0.16	5.36588e-17	1.03584e-19
0.17	5.83655e-17	1.10109e-19
0.18	6.31634e-17	1.16656e-19
0.19	6.80486e-17	1.22172e-19
0.2	7.3004e-17	1.27664e-19
0.21	7.80205e-17	1.32165e-19
0.22	8.31019e-17	1.38264e-19
0.23	8.8238e-17	1.46113e-19
0.24	9.34242e-17	1.54144e-19
0.25	9.86412e-17	1.60735e-19
0.26	1.03889e-16	1.66005e-19
0.27	1.09169e-16	1.72971e-19
0.28	1.14484e-16	1.81799e-19
0.29	1.19827e-16	1.90775e-19
0.3	1.2519e-16	1.98292e-19
0.31	1.30572e-16	2.05626e-19
0.32	1.35962e-16	2.11443e-19
0.33	1.41343e-16	2.17224e-19
0.34	1.46726e-16	2.22957e-19
0.35	1.52117e-16	2.27262e-19
0.36	1.57488e-16	2.33248e-19
0.37	1.62848e-16	2.39693e-19
0.38	1.68191e-16	2.47841e-19
0.39	1.73533e-16	2.54648e-19
0.4	1.78867e-16	2.63006e-19
0.41	1.84188e-16	2.69616e-19
0.42	1.89484e-16	2.74274e-19
0.43	1.94754e-16	2.78831e-19
0.44	2.00005e-16	2.83469e-19
0.45	2.05218e-16	2.88185e-19
0.46	2.10417e-16	2.9278e-19
0.47	2.15606e-16	2.95506e-19
0.48	2.2078e-16	2.98303e-19
0.49	2.25943e-16	3.02932e-19
0.5	2.31075e-16	3.05837e-19
0.51	2.36161e-16	3.08802e-19
0.52	2.41211e-16	3.14033e-19
0.53	2.46222e-16	3.21541e-19
0.54	2.51191e-16	3.29097e-19
0.55	2.56111e-16	3.34653e-19
0.56	2.60984e-16	3.40051e-19
0.57	2.65807e-16	3.45702e-19
0.58	2.7057e-16	3.53269e-19
0.59	2.75271e-16	3.58781e-19
0.6	2.7993e-16	3.62021e-19
0.61	2.84552e-16	3.65088e-19
