0	0	0
0.01	9.92337e-08	-8.1275e-14
0.02	5.04246e-07	-4.11894e-13
0.03	1.40119e-06	-1.14543e-12
0.04	2.89031e-06	-2.36506e-12
0.05	5.07372e-06	-4.15675e-12
0.06	8.04314e-06	-6.59889e-12
0.07	1.18843e-05	-9.76588e-12
0.08	1.66789e-05	-1.37299e-11
0.09	2.25061e-05	-1.85618e-11
0.1	2.94434e-05	-2.43322e-11
0.11	3.75662e-05	-3.1111e-11
0.12	4.69484e-05	-3.89673e-11
0.13	5.7662e-05	-4.79702e-11
0.14	6.97781e-05	-5.81884e-11
0.15	8.33663e-05	-6.96904e-11
0.16	9.84949e-05	-8.25443e-11
0.17	0.000115231	-9.6818e-11
0.18	0.000133641	-1.12579e-10
0.19	0.000153789	-1.29895e-10
0.2	0.000175739	-1.48833e-10
0.21	0.000199553	-1.69459e-10
0.22	0.000225291	-1.91837e-10
0.23	0.000253013	-2.16034e-10
0.24	0.000282776	-2.42114e-10
0.25	0.000314637	-2.70138e-10
0.26	0.000348649	-3.00171e-10
0.27	0.000384866	-3.32272e-10
0.28	0.000423339	-3.66501e-10
0.29	0.000464116	-4.02917e-10
0.3	0.000507246	-4.41577e-10
0.31	0.000552773	-4.82536e-10
0.32	0.00060074	-5.25849e-10
0.33	0.00065119	-5.71568e-10
0.34	0.000704161	-6.19743e-10
0.35	0.00075969	-6.70423e-10
0.36	0.000817812	-7.23656e-10
0.37	0.00087856	-7.79485e-10
0.38	0.000941963	-8.37955e-10
0.39	0.00100805	-8.99105e-10
0.4	0.00107685	-9.62973e-10
0.41	0.00114838	-1.0296e-09
0.42	0.00122266	-1.09901e-09
0.43	0.00129971	-1.17125e-09
0.44	0.00137956	-1.24633e-09
0.45	0.0014622	-1.32429e-09
0.46	0.00154765	-1.40515e-09
0.47	0.00163593	-1.48894e-09
0.48	0.00172703	-1.57567e-09
0.49	0.00182097	-1.66535e-09
0.5	0.00191773	-1.75801e-09
0.51	0.00201732	-1.85365e-09
0.52	0.00211974	-1.95229e-09
0.53	0.00222498	-2.05393e-09
0.54	0.00233303	-2.15857e-09
0.55	0.00244387	-2.26621e-09
0.56	0.00255751	-2.37685e-09
0.57	0.0026739	-2.49049e-09
0.58	0.00279305	-2.60712e-09
0.59	0.00291493	-2.72674e-09
0.6	0.00303951	-2.84931e-09
0.61	0.00316678	-2.97485e-09
0.62	0.00329669	-3.10331e-09
0.63	0.00342923	-3.23469e-09
0.64	0.00356435	-3.36896e-09
0.65	0.00370203	-3.5061e-09
0.66	0.00384222	-3.64608e-09
0.67	0.0039849	-3.78887e-09
0.68	0.00413001	-3.93443e-09
0.69	0.00427752	-4.08273e-09
0.7	0.00442737	-4.23373e-09
0.71	0.00457953	-4.3874e-09
0.72	0.00473395	-4.54368e-09
0.73	0.00489057	-4.70254e-09
0.74	0.00504934	-4.86394e-09
0.75	0.00521021	-5.02781e-09
0.76	0.00537313	-5.19411e-09
0.77	0.00553803	-5.3628e-09
0.78	0.00570486	-5.5338e-09
0.79	0.00587355	-5.70707e-09
0.8	0.00604406	-5.88255e-09
0.81	0.00621631	-6.06017e-09
0.82	0.00639024	-6.23989e-09
0.83	0.00656578	-6.42162e-09
0.84	0.00674288	-6.60531e-09
0.85	0.00692146	-6.7909e-09
0.86	0.00710145	-6.9783e-09
0.87	0.00728279	-7.16746e-09
0.88	0.0074654	-7.3583e-09
0.89	0.00764922	-7.55075e-09
0.9	0.00783417	-7.74473e-09
0.91	0.00802018	-7.94018e-09
0.92	0.00820718	-8.13702e-09
0.93	0.00839509	-8.33517e-09
0.94	0.00858384	-8.53455e-09
0.95	0.00877336	-8.73508e-09
0.96	0.00896357	-8.93669e-09
0.97	0.00915439	-9.1393e-09
0.98	0.00934576	-9.34283e-09
0.99	0.00953759	-9.54719e-09
1	0.00972981	-9.7523e-09
1.01	0.00992234	-9.95809e-09
1.02	0.0101151	-1.01645e-08
1.03	0.010308	-1.03714e-08
1.04	0.0105011	-1.05787e-08
1.05	0.0106941	-1.07863e-08
1.06	0.0108871	-1.09942e-08
1.07	0.0110799	-1.12023e-08
1.08	0.0112725	-1.14105e-08
1.09	0.0114648	-1.16187e-08
1.1	0.0116568	-1.18269e-08
1.11	0.0118483	-1.20348e-08
1.12	0.0120394	-1.22426e-08
1.13	0.0122298	-1.245e-08
1.14	0.0124196	-1.2657e-08
1.15	0.0126087	-1.28636e-08
1.16	0.012797	-1.30696e-08
1.17	0.0129844	-1.32749e-08
1.18	0.0131709	-1.34796e-08
1.19	0.0133563	-1.36834e-08
1.2	0.0135408	-1.38864e-08
1.21	0.013724	-1.40884e-08
1.22	0.0139061	-1.42894e-08
1.23	0.014087	-1.44893e-08
1.24	0.0142665	-1.46881e-08
1.25	0.0144446	-1.48856e-08
1.26	0.0146213	-1.50817e-08
1.27	0.0147964	-1.52765e-08
1.28	0.01497	-1.54698e-08
1.29	0.015142	-1.56616e-08
1.3	0.0153123	-1.58518e-08
1.31	0.0154809	-1.60403e-08
1.32	0.0156476	-1.62271e-08
1.33	0.0158126	-1.64121e-08
1.34	0.0159756	-1.65953e-08
1.35	0.0161367	-1.67765e-08
1.36	0.0162958	-1.69558e-08
1.37	0.0164529	-1.7133e-08
1.38	0.0166078	-1.73082e-08
1.39	0.0167607	-1.74811e-08
1.4	0.0169114	-1.76519e-08
1.41	0.0170598	-1.78205e-08
1.42	0.017206	-1.79867e-08
1.43	0.0173499	-1.81506e-08
1.44	0.0174915	-1.83121e-08
1.45	0.0176307	-1.84711e-08
1.46	0.0177674	-1.86276e-08
1.47	0.0179018	-1.87816e-08
1.48	0.0180337	-1.8933e-08
1.49	0.018163	-1.90818e-08
1.5	0.0182899	-1.92279e-08
1.51	0.0184141	-1.93713e-08
1.52	0.0185358	-1.9512e-08
1.53	0.0186549	-1.965e-08
1.54	0.0187714	-1.97851e-08
1.55	0.0188851	-1.99174e-08
1.56	0.0189963	-2.00468e-08
1.57	0.0191047	-2.01733e-08
1.58	0.0192103	-2.0297e-08
1.59	0.0193133	-2.04177e-08
1.6	0.0194135	-2.05354e-08
1.61	0.019511	-2.06501e-08
1.62	0.0196056	-2.07619e-08
1.63	0.0196975	-2.08706e-08
1.64	0.0197866	-2.09763e-08
1.65	0.0198729	-2.10789e-08
1.66	0.0199563	-2.11784e-08
1.67	0.020037	-2.12749e-08
1.68	0.0201148	-2.13683e-08
1.69	0.0201898	-2.14586e-08
1.7	0.0202619	-2.15457e-08
1.71	0.0203313	-2.16298e-08
1.72	0.0203977	-2.17107e-08
1.73	0.0204614	-2.17885e-08
1.74	0.0205222	-2.18632e-08
1.75	0.0205802	-2.19348e-08
1.76	0.0206354	-2.20032e-08
1.77	0.0206878	-2.20685e-08
