-3.799e-16	0
6.00771e-16	0
-50.9992	9.80868e-34
6.36111e-16	-1.76697e-17
-3.53395e-16	0
7.42129e-16	0
-9.27662e-16	0
6.00771e-16	-1.76697e-17
149.001	8.03527e-30
-3.53395e-16	0
-9.89506e-16	1.76697e-17
7.15625e-16	0
-3.799e-16	0
-3.53395e-16	-1.76697e-17
749.001	0
519.835	0
-3.18055e-16	1.76697e-17
-2.56211e-16	0
5.91937e-16	0
-8.83487e-16	-1.76697e-17
-3.88734e-16	0
103.168	0
5.30092e-16	-1.76697e-17
-8.03974e-16	0
6.7145e-16	0
-2.82716e-16	0
6.7145e-16	-1.76697e-17
-35.721	1.96174e-33
5.30092e-16	1.76697e-17
-2.82716e-16	0
5.74267e-16	0
-8.03974e-16	0
4.94753e-16	1.76697e-17
103.168	0
-1.76697e-16	0
-8.83487e-16	0
6.7145e-16	0
-2.73881e-16	0
-2.12037e-16	0
519.835	0
381.655	0
-1.41358e-16	0
-3.18055e-16	0
7.50964e-16	0
-1.02485e-15	0
-2.12037e-16	0
75.5322	0
7.0679e-16	-1.76697e-17
-8.21643e-16	0
6.7145e-16	0
-2.91551e-16	0
6.7145e-16	-1.76697e-17
-26.5086	-2.45217e-33
7.0679e-16	1.76697e-17
-2.47376e-16	0
7.42129e-16	0
-8.21643e-16	0
8.12808e-16	-1.76697e-17
75.5322	0
-1.76697e-16	1.76697e-17
-9.89506e-16	0
7.15625e-16	0
-2.20872e-16	0
-1.41358e-16	1.76697e-17
381.655	4.01764e-30
291.971	-4.01764e-30
-3.18055e-16	0
-3.88734e-16	0
7.77469e-16	0
-9.89506e-16	1.76697e-17
-2.12037e-16	-1.76697e-17
57.5959	8.03527e-30
9.18827e-16	0
-9.54166e-16	0
8.39313e-16	0
-4.24074e-16	0
9.54166e-16	0
-20.5291	1.37322e-32
6.7145e-16	-1.76697e-17
-3.2689e-16	0
8.21643e-16	0
-9.54166e-16	0
6.36111e-16	0
57.5959	0
-7.0679e-17	0
-9.89506e-16	0
8.03974e-16	0
-2.82716e-16	0
-1.76697e-16	-1.76697e-17
291.971	0
230.484	0
-1.76697e-16	1.76697e-17
-3.18055e-16	0
7.42129e-16	0
-9.54166e-16	-1.76697e-17
-2.12037e-16	1.76697e-17
45.299	-8.03527e-30
7.42129e-16	1.76697e-17
-8.83487e-16	0
6.62616e-16	0
-3.53395e-16	0
7.42129e-16	0
-16.4294	1.96174e-33
6.00771e-16	0
-2.47376e-16	0
6.80285e-16	0
-8.48148e-16	0
6.36111e-16	0
45.299	0
-2.47376e-16	1.76697e-17
-9.54166e-16	0
6.7145e-16	0
-2.82716e-16	0
-2.47376e-16	-1.76697e-17
230.484	0
186.503	0
-2.47376e-16	0
-3.18055e-16	0
7.42129e-16	0
-9.18827e-16	0
-1.76697e-16	1.76697e-17
36.5033	-8.03527e-30
8.83487e-16	0
-9.54166e-16	0
8.12808e-16	0
-3.18055e-16	0
8.83487e-16	0
-13.4967	0
8.12808e-16	0
-3.18055e-16	0
8.03974e-16	0
-8.92322e-16	0
8.12808e-16	0
36.5033	0
-1.06018e-16	0
-9.18827e-16	0
8.21643e-16	0
-2.91551e-16	0
-1.76697e-16	1.76697e-17
186.503	-4.01764e-30
153.963	0
-2.12037e-16	-1.76697e-17
-2.12037e-16	0
8.03974e-16	0
-7.77469e-16	0
-2.12037e-16	0
29.9958	0
6.7145e-16	1.76697e-17
-8.48148e-16	0
7.68634e-16	0
-2.73881e-16	0
6.7145e-16	0
-11.3266	-9.80868e-34
8.12808e-16	0
-2.38542e-16	0
7.77469e-16	0
-8.48148e-16	0
8.48148e-16	0
29.9958	-8.03527e-30
-2.47376e-16	0
-7.77469e-16	0
7.0679e-16	0
-2.47376e-16	0
-2.82716e-16	0
153.963	4.01764e-30
129.213	0
-1.41358e-16	0
-2.47376e-16	0
7.0679e-16	0
-8.48148e-16	0
-1.06018e-16	0
25.0465	-8.03527e-30
6.36111e-16	0
-8.12808e-16	0
6.7145e-16	0
-2.20872e-16	0
6.7145e-16	0
-9.67577	-1.96174e-33
7.42129e-16	1.76697e-17
-3.09221e-16	0
7.0679e-16	0
-8.21643e-16	0
7.42129e-16	-1.76697e-17
25.0465	0
-2.47376e-16	1.76697e-17
-8.12808e-16	0
6.7145e-16	0
-2.91551e-16	0
-2.82716e-16	1.76697e-17
129.213	0
109.952	0
-1.76697e-16	1.76697e-17
-2.47376e-16	0
6.09606e-16	0
-8.48148e-16	0
-1.76697e-16	0
21.195	8.03527e-30
3.88734e-16	0
-6.09606e-16	0
6.62616e-16	0
-2.73881e-16	0
4.59413e-16	0
-8.39083	-1.96174e-33
4.94753e-16	-1.76697e-17
-3.2689e-16	0
6.00771e-16	0
-6.62616e-16	0
5.65432e-16	1.76697e-17
21.195	0
-1.06018e-16	0
-7.0679e-16	-1.76697e-17
6.36111e-16	0
-3.18055e-16	0
-1.06018e-16	0
109.952	0
94.6698	0
-2.47376e-16	0
-2.73881e-16	0
7.68634e-16	0
-9.89506e-16	0
-2.12037e-16	-1.76697e-17
18.1392	8.03527e-30
6.36111e-16	1.76697e-17
-9.54166e-16	0
7.0679e-16	0
-2.73881e-16	0
6.36111e-16	1.76697e-17
-7.37104	2.9426e-33
9.18827e-16	1.76697e-17
-4.24074e-16	0
7.42129e-16	0
-9.54166e-16	0
9.18827e-16	1.76697e-17
18.1392	0
-2.47376e-16	-1.76697e-17
-9.89506e-16	1.76697e-17
7.0679e-16	0
-4.32909e-16	0
-2.82716e-16	1.76697e-17
94.6698	-4.01764e-30
82.3408	0
-2.47376e-16	0
-3.18055e-16	0
7.15625e-16	0
-9.54166e-16	0
-3.18055e-16	1.76697e-17
15.6741	-8.03527e-30
6.36111e-16	0
-8.92322e-16	0
7.77469e-16	0
-3.53395e-16	0
7.0679e-16	-1.76697e-17
-6.54808	-3.92347e-33
5.30092e-16	0
-3.2689e-16	0
7.33295e-16	0
-8.83487e-16	0
5.65432e-16	-1.76697e-17
15.6741	0
-1.76697e-16	-1.76697e-17
-9.54166e-16	0
7.77469e-16	0
-3.18055e-16	0
-2.12037e-16	0
82.3408	-4.01764e-30
72.2507	4.01764e-30
-2.47376e-16	0
-3.18055e-16	0
7.50964e-16	0
-9.18827e-16	-1.76697e-17
-1.76697e-16	-1.76697e-17
13.6569	0
5.65432e-16	1.76697e-17
-8.92322e-16	0
7.50964e-16	0
-3.18055e-16	0
6.00771e-16	1.76697e-17
-5.87432	1.59391e-33
7.0679e-16	1.76697e-17
-3.53395e-16	0
7.77469e-16	0
-9.09992e-16	0
6.36111e-16	0
13.6569	0
-2.12037e-16	0
-9.18827e-16	0
7.68634e-16	0
-3.2689e-16	0
-2.47376e-16	1.76697e-17
72.2507	-4.01764e-30
63.8885	-4.01764e-30
-1.76697e-16	0
-2.82716e-16	0
6.7145e-16	0
-8.48148e-16	1.76697e-17
-2.12037e-16	0
11.9854	0
6.36111e-16	0
-7.77469e-16	0
6.97955e-16	0
-2.91551e-16	0
6.00771e-16	1.76697e-17
-5.31567	-3.92347e-33
4.59413e-16	1.76697e-17
-2.56211e-16	0
6.7145e-16	0
-7.77469e-16	0
4.59413e-16	-1.76697e-17
11.9854	0
-2.12037e-16	-1.76697e-17
-8.83487e-16	0
6.80285e-16	0
-2.47376e-16	0
-1.76697e-16	1.76697e-17
63.8885	4.01764e-30
56.8811	-4.01764e-30
-1.06018e-16	-1.76697e-17
-2.56211e-16	0
7.77469e-16	0
-9.54166e-16	0
-1.41358e-16	1.76697e-17
10.5848	0
5.65432e-16	1.76697e-17
-8.21643e-16	0
7.42129e-16	0
-2.82716e-16	0
6.00771e-16	0
-4.84728	-1.4713e-33
6.7145e-16	0
-2.47376e-16	0
7.77469e-16	0
-8.03974e-16	0
6.36111e-16	-1.76697e-17
10.5848	0
-1.41358e-16	1.76697e-17
-9.89506e-16	0
7.33295e-16	0
-2.82716e-16	0
-1.41358e-16	1.76697e-17
56.8811	0
50.951	4.01764e-30
-2.12037e-16	-1.76697e-17
-2.56211e-16	0
6.97955e-16	0
-8.83487e-16	1.76697e-17
-1.76697e-16	1.76697e-17
9.39977	0
7.0679e-16	0
-8.83487e-16	0
7.33295e-16	0
-3.18055e-16	0
7.0679e-16	1.76697e-17
-4.45064	4.41391e-33
7.0679e-16	1.76697e-17
-3.799e-16	0
7.0679e-16	0
-8.92322e-16	0
6.7145e-16	-1.76697e-17
9.39977	-8.03527e-30
-2.47376e-16	-1.76697e-17
-9.18827e-16	0
6.97955e-16	0
-3.18055e-16	0
-2.82716e-16	1.76697e-17
50.951	0
45.8882	4.01764e-30
-2.12037e-16	0
-3.18055e-16	0
8.03974e-16	0
-1.06018e-15	-1.76697e-17
-2.82716e-16	0
8.38824	8.03527e-30
7.42129e-16	1.76697e-17
-9.18827e-16	0
7.15625e-16	0
-2.91551e-16	0
7.0679e-16	0
-4.11176	1.4713e-33
6.7145e-16	-1.76697e-17
-2.82716e-16	0
7.50964e-16	0
-9.18827e-16	0
7.77469e-16	0
8.38824	8.03527e-30
-1.76697e-16	1.76697e-17
-1.06018e-15	1.76697e-17
7.15625e-16	0
-3.4456e-16	0
-1.76697e-16	-1.76697e-17
45.8882	0
41.5316	0
-1.76697e-16	0
-2.38542e-16	0
6.36111e-16	0
-8.12808e-16	0
-1.06018e-16	0
7.51799	0
6.00771e-16	-1.76697e-17
-7.33295e-16	0
6.36111e-16	0
-2.47376e-16	0
5.65432e-16	0
-3.81987	0
6.7145e-16	0
-2.82716e-16	0
6.44946e-16	0
-7.50964e-16	0
7.0679e-16	-1.76697e-17
7.51799	0
-1.41358e-16	1.76697e-17
-8.12808e-16	1.76697e-17
6.27276e-16	0
-2.20872e-16	0
-2.12037e-16	0
41.5316	4.01764e-30
37.7557	0
-1.76697e-16	-1.76697e-17
-3.2689e-16	0
8.39313e-16	0
-9.18827e-16	0
-1.76697e-16	0
6.76394	-8.03527e-30
6.7145e-16	-1.76697e-17
-8.83487e-16	0
7.0679e-16	0
-3.09221e-16	0
6.7145e-16	1.76697e-17
-3.56664	0
8.48148e-16	-1.76697e-17
-2.47376e-16	0
8.48148e-16	0
-8.83487e-16	0
7.77469e-16	1.76697e-17
6.76394	0
-2.82716e-16	1.76697e-17
-9.89506e-16	0
7.33295e-16	0
-2.47376e-16	0
-2.82716e-16	0
37.7557	0
34.4617	4.01764e-30
-7.0679e-17	-1.76697e-17
-2.82716e-16	0
7.15625e-16	0
-9.89506e-16	1.76697e-17
-7.0679e-17	1.76697e-17
6.10633	-8.03527e-30
6.36111e-16	0
-8.12808e-16	0
6.7145e-16	0
-2.82716e-16	0
6.36111e-16	-1.76697e-17
-3.34547	0
6.7145e-16	1.76697e-17
-3.09221e-16	0
7.15625e-16	0
-7.86304e-16	0
6.7145e-16	0
6.10633	0
-3.53395e-17	0
-9.89506e-16	0
7.0679e-16	0
-2.82716e-16	0
-3.53395e-17	1.76697e-17
34.4617	0
31.5711	0
-1.59028e-16	0
-2.82716e-16	0
7.33295e-16	0
-9.89506e-16	0
-1.59028e-16	0
5.52943	8.03527e-30
8.12808e-16	1.76697e-17
-9.09992e-16	0
7.42129e-16	0
-2.82716e-16	0
8.30478e-16	1.76697e-17
-3.15112	3.92347e-33
6.53781e-16	-1.76697e-17
-2.82716e-16	0
7.42129e-16	0
-8.83487e-16	0
6.53781e-16	-1.76697e-17
5.52943	0
-2.29707e-16	1.76697e-17
-9.89506e-16	0
7.33295e-16	0
-2.91551e-16	0
-2.47376e-16	-1.76697e-17
31.5711	4.01764e-30
29.0206	-4.01764e-30
-2.12037e-16	-1.76697e-17
-4.24074e-16	0
7.50964e-16	0
-1.13086e-15	0
-2.12037e-16	0
5.02062	0
7.42129e-16	1.76697e-17
-9.63001e-16	0
7.42129e-16	0
-3.88734e-16	0
7.42129e-16	0
-2.97938	0
7.42129e-16	1.76697e-17
-3.53395e-16	0
8.03974e-16	0
-9.89506e-16	0
7.42129e-16	1.76697e-17
5.02062	0
-3.88734e-16	0
-1.11319e-15	-1.76697e-17
7.42129e-16	0
-3.2689e-16	0
-3.88734e-16	1.76697e-17
29.0206	0
26.759	0
-1.59028e-16	0
-3.2689e-16	0
8.21643e-16	0
-1.06018e-15	-1.76697e-17
-1.41358e-16	1.76697e-17
4.56962	0
6.7145e-16	-1.76697e-17
-9.18827e-16	0
7.42129e-16	0
-3.4456e-16	0
6.53781e-16	1.76697e-17
-2.82683	1.4713e-33
6.8912e-16	1.76697e-17
-3.18055e-16	0
8.12808e-16	0
-8.83487e-16	0
7.0679e-16	0
4.56962	0
-2.12037e-16	1.76697e-17
-1.06018e-15	-1.76697e-17
7.50964e-16	0
-3.53395e-16	0
-2.29707e-16	1.76697e-17
26.759	0
24.7442	4.01764e-30
-1.76697e-16	0
-4.24074e-16	0
7.0679e-16	0
-9.18827e-16	0
-1.76697e-16	-1.76697e-17
4.16804	0
6.00771e-16	-1.76697e-17
-8.39313e-16	0
6.27276e-16	0
-4.50579e-16	0
6.00771e-16	-1.76697e-17
-2.69067	1.56939e-32
4.59413e-16	1.76697e-17
-2.56211e-16	0
6.62616e-16	0
-8.56983e-16	0
4.59413e-16	0
4.16804	0
-2.12037e-16	1.76697e-17
-9.18827e-16	0
6.00771e-16	0
-2.82716e-16	0
-2.12037e-16	1.76697e-17
24.7442	0
22.9416	0
-3.18055e-16	1.76697e-17
-2.12037e-16	0
6.80285e-16	0
-8.30478e-16	-1.76697e-17
-3.18055e-16	0
3.80896	0
6.36111e-16	0
-9.18827e-16	0
6.97955e-16	0
-2.56211e-16	0
6.36111e-16	0
-2.56859	7.96955e-34
7.0679e-16	0
-3.4456e-16	0
6.7145e-16	0
-8.74653e-16	0
7.0679e-16	0
3.80896	0
-3.18055e-16	0
-8.48148e-16	-1.76697e-17
6.97955e-16	0
-3.53395e-16	0
-3.18055e-16	-1.76697e-17
22.9416	0
21.3225	0
-1.94367e-16	-1.76697e-17
-2.47376e-16	0
7.0679e-16	0
-9.89506e-16	0
-1.76697e-16	-1.76697e-17
3.48662	0
6.53781e-16	1.76697e-17
-8.21643e-16	0
7.42129e-16	0
-2.38542e-16	0
6.53781e-16	0
-2.45868	1.96174e-33
7.42129e-16	-1.76697e-17
-3.799e-16	0
7.0679e-16	0
-8.21643e-16	0
7.2446e-16	0
3.48662	0
-7.0679e-17	0
-9.89506e-16	1.76697e-17
8.12808e-16	0
-3.18055e-16	0
-7.0679e-17	-1.76697e-17
21.3225	0
19.8629	0
-1.76697e-16	-1.76697e-17
-2.73881e-16	0
7.0679e-16	0
-8.83487e-16	0
-1.76697e-16	0
3.19622	-8.03527e-30
6.36111e-16	0
-8.39313e-16	0
6.97955e-16	0
-2.38542e-16	0
6.36111e-16	0
-2.35933	-2.45217e-33
7.42129e-16	1.76697e-17
-3.09221e-16	0
7.33295e-16	0
-8.12808e-16	0
7.42129e-16	-1.76697e-17
3.19622	0
-2.47376e-16	1.76697e-17
-8.83487e-16	0
7.42129e-16	0
-2.82716e-16	0
-2.47376e-16	0
19.8629	0
18.5425	4.01764e-30
-1.94367e-16	0
-2.47376e-16	0
6.7145e-16	0
-9.18827e-16	-1.76697e-17
-1.94367e-16	0
2.93371	-8.03527e-30
6.8912e-16	1.76697e-17
-8.12808e-16	0
6.09606e-16	0
-2.82716e-16	0
7.0679e-16	1.76697e-17
-2.2692	9.80868e-34
6.18441e-16	-1.76697e-17
-2.20872e-16	0
6.7145e-16	0
-8.12808e-16	0
6.36111e-16	1.76697e-17
2.93371	0
-2.12037e-16	-1.76697e-17
-9.18827e-16	1.76697e-17
6.09606e-16	0
-2.03202e-16	0
-2.12037e-16	1.76697e-17
18.5425	-4.01764e-30
17.3441	0
-2.65046e-16	1.76697e-17
-2.91551e-16	0
6.80285e-16	0
-9.89506e-16	1.76697e-17
-2.47376e-16	1.76697e-17
2.69567	0
8.30478e-16	0
-9.18827e-16	0
8.39313e-16	0
-2.82716e-16	0
8.30478e-16	0
-2.18715	-1.96174e-33
7.42129e-16	0
-3.53395e-16	0
6.97955e-16	0
-9.54166e-16	0
7.2446e-16	1.76697e-17
2.69567	8.03527e-30
-1.41358e-16	1.76697e-17
-9.89506e-16	0
8.48148e-16	0
-3.18055e-16	0
-1.59028e-16	-1.76697e-17
17.3441	0
16.2533	0
-1.06018e-16	0
-2.12037e-16	0
7.0679e-16	0
-9.36497e-16	1.76697e-17
-1.06018e-16	1.76697e-17
2.47918	0
6.7145e-16	0
-7.68634e-16	0
6.7145e-16	0
-2.20872e-16	0
6.7145e-16	0
-2.11219	-9.80868e-34
7.42129e-16	0
-2.73881e-16	0
7.0679e-16	0
-7.42129e-16	0
7.42129e-16	0
2.47918	0
-1.76697e-16	0
-9.36497e-16	-1.76697e-17
6.80285e-16	0
-2.47376e-16	0
-1.76697e-16	-1.76697e-17
16.2533	0
15.2575	-4.01764e-30
-3.18055e-16	0
-2.82716e-16	0
6.7145e-16	0
-7.0679e-16	0
-3.18055e-16	0
2.28175	0
5.65432e-16	1.76697e-17
-8.56983e-16	0
5.91937e-16	0
-2.91551e-16	0
5.65432e-16	1.76697e-17
-2.04351	3.43304e-33
6.7145e-16	1.76697e-17
-2.82716e-16	0
6.62616e-16	0
-8.56983e-16	0
6.7145e-16	0
2.28175	0
-4.24074e-16	-1.76697e-17
-7.0679e-16	0
6.09606e-16	0
-2.47376e-16	0
-4.24074e-16	0
15.2575	0
14.3461	0
-2.82716e-16	-1.76697e-17
-2.91551e-16	0
7.0679e-16	0
-9.54166e-16	0
-2.82716e-16	-1.76697e-17
2.10124	0
8.48148e-16	-1.76697e-17
-9.27662e-16	0
7.50964e-16	0
-2.82716e-16	0
8.48148e-16	1.76697e-17
-1.9804	-5.88521e-33
6.7145e-16	-1.76697e-17
-2.56211e-16	0
7.33295e-16	0
-9.18827e-16	0
6.7145e-16	1.76697e-17
2.10124	0
-2.12037e-16	0
-9.54166e-16	1.76697e-17
8.03974e-16	0
-2.47376e-16	0
-2.12037e-16	1.76697e-17
14.3461	4.01764e-30
13.5099	4.01764e-30
-1.76697e-16	-1.76697e-17
-3.53395e-16	0
6.7145e-16	0
-9.18827e-16	1.76697e-17
-1.76697e-16	1.76697e-17
1.9358	0
6.7145e-16	0
-7.86304e-16	0
6.62616e-16	0
-3.4456e-16	0
6.7145e-16	0
-1.92223	-9.80868e-34
6.00771e-16	0
-2.82716e-16	0
6.80285e-16	0
-8.12808e-16	0
6.00771e-16	0
1.9358	0
-2.47376e-16	1.76697e-17
-9.18827e-16	1.76697e-17
6.62616e-16	0
-2.56211e-16	0
-2.47376e-16	1.76697e-17
13.5099	0
12.7407	0
-1.41358e-16	0
-2.47376e-16	0
7.77469e-16	0
-9.18827e-16	0
-1.41358e-16	0
1.78383	0
7.42129e-16	-1.76697e-17
-8.83487e-16	0
7.42129e-16	0
-2.47376e-16	0
7.42129e-16	1.76697e-17
-1.86847	-3.92347e-33
8.48148e-16	-1.76697e-17
-2.20872e-16	0
7.42129e-16	0
-9.09992e-16	0
8.48148e-16	1.76697e-17
1.78383	-8.03527e-30
-2.12037e-16	-1.76697e-17
-9.18827e-16	0
7.42129e-16	0
-2.47376e-16	0
-2.12037e-16	-1.76697e-17
12.7407	4.01764e-30
12.0318	4.01764e-30
-1.76697e-16	0
-2.20872e-16	0
6.62616e-16	0
-7.77469e-16	0
-1.76697e-16	0
1.64395	8.03527e-30
5.30092e-16	1.76697e-17
-8.12808e-16	0
6.27276e-16	0
-1.85532e-16	0
5.30092e-16	0
-1.81866	7.84694e-33
7.77469e-16	-1.76697e-17
-2.47376e-16	0
6.7145e-16	0
-8.12808e-16	0
7.77469e-16	1.76697e-17
1.64395	0
-2.12037e-16	-1.76697e-17
-7.77469e-16	0
6.27276e-16	0
-2.56211e-16	0
-2.12037e-16	0
12.0318	4.01764e-30
11.3769	0
-2.12037e-16	0
-2.03202e-16	0
5.03588e-16	0
-7.77469e-16	1.76697e-17
-2.12037e-16	0
1.51492	0
6.00771e-16	-1.76697e-17
-7.0679e-16	0
5.91937e-16	0
-2.12037e-16	0
6.00771e-16	1.76697e-17
-1.77239	-2.9426e-33
5.65432e-16	0
-2.56211e-16	0
5.03588e-16	0
-7.42129e-16	0
5.65432e-16	1.76697e-17
1.51492	-8.03527e-30
-1.41358e-16	0
-7.77469e-16	0
5.74267e-16	0
-2.12037e-16	0
-1.41358e-16	0
11.3769	0
10.7707	-4.01764e-30
-1.41358e-16	0
-2.82716e-16	0
7.0679e-16	0
-9.54166e-16	0
-1.41358e-16	0
1.39569	8.03527e-30
6.00771e-16	1.76697e-17
-8.03974e-16	0
6.62616e-16	0
-2.82716e-16	0
6.00771e-16	-1.76697e-17
-1.72931	-2.9426e-33
7.0679e-16	0
-2.91551e-16	0
6.7145e-16	0
-8.12808e-16	0
7.0679e-16	0
1.39569	0
-2.12037e-16	0
-9.54166e-16	0
7.0679e-16	0
-2.73881e-16	0
-2.12037e-16	0
10.7707	0
10.2086	-4.01764e-30
-2.82716e-16	0
-2.73881e-16	0
7.42129e-16	0
-8.83487e-16	1.76697e-17
-2.82716e-16	1.76697e-17
1.28531	-8.03527e-30
6.8912e-16	1.76697e-17
-9.45332e-16	0
8.03974e-16	0
-2.47376e-16	0
6.7145e-16	1.76697e-17
-1.68911	-1.96174e-33
7.95139e-16	1.76697e-17
-3.09221e-16	0
7.77469e-16	0
-9.27662e-16	0
7.95139e-16	-1.76697e-17
1.28531	0
-3.18055e-16	1.76697e-17
-8.83487e-16	-1.76697e-17
7.77469e-16	0
-3.09221e-16	0
-3.18055e-16	0
10.2086	-4.01764e-30
9.68636	0
-1.76697e-16	0
-2.47376e-16	0
6.7145e-16	0
-8.30478e-16	-1.76697e-17
-1.76697e-16	0
1.18296	-8.03527e-30
6.7145e-16	0
-7.68634e-16	0
7.15625e-16	0
-2.82716e-16	0
6.7145e-16	1.76697e-17
-1.65151	0
6.00771e-16	0
-2.82716e-16	0
6.7145e-16	0
-7.33295e-16	0
6.00771e-16	0
1.18296	0
-1.41358e-16	0
-8.48148e-16	0
7.0679e-16	0
-2.91551e-16	0
-1.41358e-16	0
9.68636	4.01764e-30
9.20039	0
-2.12037e-16	1.76697e-17
-2.47376e-16	0
6.97955e-16	0
-7.42129e-16	0
-2.12037e-16	0
1.0879	8.03527e-30
5.65432e-16	0
-7.77469e-16	0
6.36111e-16	0
-2.38542e-16	0
5.65432e-16	0
-1.61627	-1.96174e-33
6.7145e-16	0
-2.47376e-16	0
7.0679e-16	0
-8.12808e-16	0
6.7145e-16	-1.76697e-17
1.0879	0
-2.82716e-16	0
-7.42129e-16	0
6.09606e-16	0
-2.20872e-16	0
-2.82716e-16	0
9.20039	-4.01764e-30
8.74741	-4.01764e-30
-1.41358e-16	0
-2.47376e-16	0
7.0679e-16	0
-8.30478e-16	-1.76697e-17
-1.59028e-16	0
0.999479	4.01764e-30
7.42129e-16	0
-7.77469e-16	0
6.80285e-16	0
-2.73881e-16	0
7.42129e-16	1.76697e-17
-1.58317	-7.35651e-34
6.53781e-16	0
-2.12037e-16	0
6.80285e-16	0
-7.77469e-16	0
6.53781e-16	-1.76697e-17
0.999479	4.01764e-30
-1.41358e-16	0
-8.12808e-16	0
6.7145e-16	0
-2.38542e-16	0
-1.41358e-16	1.76697e-17
8.74741	4.01764e-30
8.32453	0
-1.59028e-16	0
-2.91551e-16	0
7.42129e-16	0
-9.18827e-16	0
-1.41358e-16	1.76697e-17
0.917124	0
4.94753e-16	0
-7.50964e-16	0
6.27276e-16	0
-3.09221e-16	0
4.77083e-16	1.76697e-17
-1.55201	-1.96174e-33
5.83102e-16	0
-3.18055e-16	0
6.80285e-16	0
-7.86304e-16	0
6.00771e-16	0
0.917124	4.01764e-30
-2.47376e-16	0
-9.18827e-16	0
6.36111e-16	0
-3.18055e-16	0
-2.47376e-16	0
8.32453	0
7.92916	0
-7.0679e-17	0
-2.56211e-16	0
6.00771e-16	0
-9.18827e-16	-1.76697e-17
-7.0679e-17	0
0.840315	8.03527e-30
4.59413e-16	1.76697e-17
-6.36111e-16	0
6.00771e-16	0
-2.82716e-16	0
4.59413e-16	1.76697e-17
-1.52263	0
4.94753e-16	0
-3.18055e-16	0
5.65432e-16	0
-6.62616e-16	0
4.94753e-16	0
0.840315	-4.01764e-30
-7.0679e-17	-1.76697e-17
-9.18827e-16	0
5.74267e-16	0
-3.4456e-16	0
-7.0679e-17	0
7.92916	0
7.55899	0
-3.18055e-16	0
-2.56211e-16	0
6.36111e-16	0
-8.48148e-16	0
-3.18055e-16	1.76697e-17
0.768588	-4.01764e-30
4.77083e-16	0
-7.86304e-16	0
5.74267e-16	0
-2.73881e-16	0
4.59413e-16	0
-1.49488	-1.96174e-33
5.12423e-16	-1.76697e-17
-2.56211e-16	0
6.27276e-16	0
-7.77469e-16	0
5.12423e-16	0
0.768588	0
-3.35725e-16	0
-8.48148e-16	0
5.65432e-16	0
-3.18055e-16	0
-3.53395e-16	0
7.55899	0
7.21195	0
0	0
-2.91551e-16	0
7.42129e-16	0
-8.12808e-16	-1.76697e-17
0	0
0.701529	-4.01764e-30
4.24074e-16	-1.76697e-17
